Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Board mounting type (product.metafields.shopify.board-mounting-type),Candle type (product.metafields.shopify.candle-type),Chalkboard surface (product.metafields.shopify.chalkboard-surface),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Frame design (product.metafields.shopify.frame-design),Presentation supply features (product.metafields.shopify.presentation-supply-features),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,SEO Hidden (product.metafields.seo.hidden)
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Hutchinson,,,L,,HU190925TT-NFLFK128AlternateHutchinson,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztknq.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Hutchinson,,,XL,,HU190925TT-NFLFK128AlternateHutchinson,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztknq.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Hutchinson,,,2XL,,HU190925TT-NFLFK128AlternateHutchinson,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztknq.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Hutchinson,,,3XL,,HU190925TT-NFLFK128AlternateHutchinson,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztknq.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Hutchinson,,,4XL,,HU190925TT-NFLFK128AlternateHutchinson,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztknq.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Hutchinson,,,5XL,,HU190925TT-NFLFK128AlternateHutchinson,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztknq.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,St. Brown,,,S,,HU190925TT-NFLFK128AlternateSt. Brown,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztknx.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,St. Brown,,,M,,HU190925TT-NFLFK128AlternateSt. Brown,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztknx.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,St. Brown,,,L,,HU190925TT-NFLFK128AlternateSt. Brown,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztknx.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,St. Brown,,,XL,,HU190925TT-NFLFK128AlternateSt. Brown,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztknx.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,St. Brown,,,2XL,,HU190925TT-NFLFK128AlternateSt. Brown,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztknx.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,St. Brown,,,3XL,,HU190925TT-NFLFK128AlternateSt. Brown,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztknx.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,St. Brown,,,4XL,,HU190925TT-NFLFK128AlternateSt. Brown,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztknx.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,St. Brown,,,5XL,,HU190925TT-NFLFK128AlternateSt. Brown,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztknx.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,David Montgomery,,,S,,HU190925TT-NFLFK128AlternateDavid Montgomery,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztkoa.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,David Montgomery,,,M,,HU190925TT-NFLFK128AlternateDavid Montgomery,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztkoa.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,David Montgomery,,,L,,HU190925TT-NFLFK128AlternateDavid Montgomery,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztkoa.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,David Montgomery,,,XL,,HU190925TT-NFLFK128AlternateDavid Montgomery,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztkoa.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,David Montgomery,,,2XL,,HU190925TT-NFLFK128AlternateDavid Montgomery,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztkoa.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,David Montgomery,,,3XL,,HU190925TT-NFLFK128AlternateDavid Montgomery,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztkoa.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,David Montgomery,,,4XL,,HU190925TT-NFLFK128AlternateDavid Montgomery,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztkoa.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,David Montgomery,,,5XL,,HU190925TT-NFLFK128AlternateDavid Montgomery,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztkoa.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Barry Sanders,,,S,,HU190925TT-NFLFK128AlternateBarry Sanders,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztkoi.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Barry Sanders,,,M,,HU190925TT-NFLFK128AlternateBarry Sanders,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztkoi.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Barry Sanders,,,L,,HU190925TT-NFLFK128AlternateBarry Sanders,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztkoi.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Barry Sanders,,,XL,,HU190925TT-NFLFK128AlternateBarry Sanders,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztkoi.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Barry Sanders,,,2XL,,HU190925TT-NFLFK128AlternateBarry Sanders,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztkoi.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Barry Sanders,,,3XL,,HU190925TT-NFLFK128AlternateBarry Sanders,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztkoi.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Barry Sanders,,,4XL,,HU190925TT-NFLFK128AlternateBarry Sanders,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztkoi.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Barry Sanders,,,5XL,,HU190925TT-NFLFK128AlternateBarry Sanders,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztkoi.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Sam Laporta,,,S,,HU190925TT-NFLFK128AlternateSam Laporta,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztmma.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Sam Laporta,,,M,,HU190925TT-NFLFK128AlternateSam Laporta,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztmma.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Sam Laporta,,,L,,HU190925TT-NFLFK128AlternateSam Laporta,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztmma.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Sam Laporta,,,XL,,HU190925TT-NFLFK128AlternateSam Laporta,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztmma.jpg?v=1764556850,lb,,79.97,,
detroit-lions-2024-90th-john-madden-patch-gold-vapor-limited-jersey-v2-all-stitched,,,,,,,,,Alternate,,,Sam Laporta,,,2XL,,HU190925TT-NFLFK128AlternateSam Laporta,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmztheCdsmrxguztmma.jpg?v=1764556850,lb,,79.97,,
