Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,SEO Title,SEO Description,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red Alternate,,Wolfpack - 25,,M,HU060325TT-NCAA-Red Alternate-Wolfpack - 25,0,shopify,0,continue,manual,79.97,,TRUE,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327790252.jpg,11,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327786499.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red Alternate,,CJ Bailey - 11,,M,HU060325TT-NCAA-Red Alternate-CJ Bailey - 11,0,shopify,0,continue,manual,79.97,,TRUE,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327790263.jpg,12,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327786458.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red Alternate,,Justin Joly - 7,,M,HU060325TT-NCAA-Red Alternate-Justin Joly - 7,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327786469.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red Alternate,,Noah Rogers - 5,,M,HU060325TT-NCAA-Red Alternate-Noah Rogers - 5,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327786479.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red Alternate,,Hollywood Smothers - 3,,M,HU060325TT-NCAA-Red Alternate-Hollywood Smothers - 3,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327786489.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red,,Wolfpack - 25,,M,HU060325TT-NCAA-Red-Wolfpack - 25,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327790252.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red,,CJ Bailey - 11,,M,HU060325TT-NCAA-Red-CJ Bailey - 11,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327789130.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red,,Justin Joly - 7,,M,HU060325TT-NCAA-Red-Justin Joly - 7,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327789141.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red,,Noah Rogers - 5,,M,HU060325TT-NCAA-Red-Noah Rogers - 5,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327789151.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red,,Hollywood Smothers - 3,,M,HU060325TT-NCAA-Red-Hollywood Smothers - 3,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327789161.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red Alternate,,Wolfpack - 25,,L,HU060325TT-NCAA-Red Alternate-Wolfpack - 25,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327786499.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red Alternate,,CJ Bailey - 11,,L,HU060325TT-NCAA-Red Alternate-CJ Bailey - 11,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327786458.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red Alternate,,Justin Joly - 7,,L,HU060325TT-NCAA-Red Alternate-Justin Joly - 7,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327786469.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red Alternate,,Noah Rogers - 5,,L,HU060325TT-NCAA-Red Alternate-Noah Rogers - 5,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327786479.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red Alternate,,Hollywood Smothers - 3,,L,HU060325TT-NCAA-Red Alternate-Hollywood Smothers - 3,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327786489.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red,,Wolfpack - 25,,L,HU060325TT-NCAA-Red-Wolfpack - 25,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327790252.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red,,CJ Bailey - 11,,L,HU060325TT-NCAA-Red-CJ Bailey - 11,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327789130.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red,,Justin Joly - 7,,L,HU060325TT-NCAA-Red-Justin Joly - 7,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327789141.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red,,Noah Rogers - 5,,L,HU060325TT-NCAA-Red-Noah Rogers - 5,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327789151.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red,,Hollywood Smothers - 3,,L,HU060325TT-NCAA-Red-Hollywood Smothers - 3,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327789161.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red Alternate,,Wolfpack - 25,,XL,HU060325TT-NCAA-Red Alternate-Wolfpack - 25,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327786499.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red Alternate,,CJ Bailey - 11,,XL,HU060325TT-NCAA-Red Alternate-CJ Bailey - 11,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327786458.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red Alternate,,Justin Joly - 7,,XL,HU060325TT-NCAA-Red Alternate-Justin Joly - 7,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327786469.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red Alternate,,Noah Rogers - 5,,XL,HU060325TT-NCAA-Red Alternate-Noah Rogers - 5,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327786479.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red Alternate,,Hollywood Smothers - 3,,XL,HU060325TT-NCAA-Red Alternate-Hollywood Smothers - 3,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327786489.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red,,Wolfpack - 25,,XL,HU060325TT-NCAA-Red-Wolfpack - 25,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327790252.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red,,CJ Bailey - 11,,XL,HU060325TT-NCAA-Red-CJ Bailey - 11,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327789130.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red,,Justin Joly - 7,,XL,HU060325TT-NCAA-Red-Justin Joly - 7,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327789141.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red,,Noah Rogers - 5,,XL,HU060325TT-NCAA-Red-Noah Rogers - 5,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327789151.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red,,Hollywood Smothers - 3,,XL,HU060325TT-NCAA-Red-Hollywood Smothers - 3,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327789161.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red Alternate,,Wolfpack - 25,,2XL,HU060325TT-NCAA-Red Alternate-Wolfpack - 25,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327786499.jpg,lb,,
men's-nc-state-wolfpack-football-city-of-oaks-jersey--all-stitched,,,,,,,,Red Alternate,,CJ Bailey - 11,,2XL,HU060325TT-NCAA-Red Alternate-CJ Bailey - 11,0,shopify,0,continue,manual,79.97,,TRUE,,,,,,FALSE,,Adult,Unisex,,"Men's NC State Wolfpack Football ""City of Oaks"" Jersey - All Stitched",,,,new,FALSE,,,,,,https://img.thesitebase.net/10312/10312213/products/ver_158ad219d7ba46f7a88246b6cc10a36c8/1755327786458.jpg,lb,,
